id,OrderID,price,quantity,Discount,order_date,product_Id,customer_Id,shipper_Id,employee_Id,supplier_Id,category_Id
744,10528,2.50,8,0.20,1997-05-06,33,GREAL,2,6,15,4
745,10528,34.80,9,0.00,1997-05-06,72,GREAL,2,6,14,4
746,10529,24.00,14,0.00,1997-05-07,55,MAISD,2,5,25,6
747,10529,12.50,20,0.00,1997-05-07,68,MAISD,2,5,8,3
748,10529,36.00,10,0.00,1997-05-07,69,MAISD,2,5,15,4
749,10530,39.00,40,0.00,1997-05-08,17,PICCO,2,3,7,6
750,10530,46.00,25,0.00,1997-05-08,43,PICCO,2,3,20,1
751,10530,28.50,20,0.00,1997-05-08,61,PICCO,2,3,29,2
752,10530,18.00,50,0.00,1997-05-08,76,PICCO,2,3,23,1
753,10531,55.00,2,0.00,1997-05-08,59,OCEAN,1,7,28,4
754,10532,25.89,15,0.00,1997-05-09,30,EASTC,3,7,13,8
755,10532,17.00,24,0.00,1997-05-09,66,EASTC,3,7,2,2
756,10533,22.00,50,0.05,1997-05-12,4,FOLKO,1,8,2,2
757,10533,34.80,24,0.00,1997-05-12,72,FOLKO,1,8,14,4
758,10533,15.00,24,0.05,1997-05-12,73,FOLKO,1,8,17,8
759,10534,25.89,10,0.00,1997-05-12,30,LEHMS,2,8,13,8
760,10534,18.40,10,0.20,1997-05-12,40,LEHMS,2,8,19,8
761,10534,7.45,10,0.20,1997-05-12,54,LEHMS,2,8,25,6
762,10535,21.00,50,0.10,1997-05-13,11,ANTON,1,4,5,4
763,10535,18.40,10,0.10,1997-05-13,40,ANTON,1,4,19,8
764,10535,19.50,5,0.10,1997-05-13,57,ANTON,1,4,26,5
765,10535,55.00,15,0.10,1997-05-13,59,ANTON,1,4,28,4
766,10536,38.00,15,0.25,1997-05-14,12,LEHMS,2,3,5,4
767,10536,12.50,20,0.00,1997-05-14,31,LEHMS,2,3,14,4
768,10536,2.50,30,0.00,1997-05-14,33,LEHMS,2,3,15,4
769,10536,34.00,35,0.25,1997-05-14,60,LEHMS,2,3,28,4
770,10537,12.50,30,0.00,1997-05-14,31,RICSU,1,1,14,4
771,10537,53.00,6,0.00,1997-05-14,51,RICSU,1,1,24,7
772,10537,13.25,20,0.00,1997-05-14,58,RICSU,1,1,27,8
773,10537,34.80,21,0.00,1997-05-14,72,RICSU,1,1,14,4
774,10537,15.00,9,0.00,1997-05-14,73,RICSU,1,1,17,8
775,10538,15.00,7,0.00,1997-05-15,70,BSBEV,3,9,7,1
776,10538,34.80,1,0.00,1997-05-15,72,BSBEV,3,9,14,4
777,10539,6.00,8,0.00,1997-05-16,13,BSBEV,3,6,6,8
778,10539,10.00,15,0.00,1997-05-16,21,BSBEV,3,6,8,3
779,10539,2.50,15,0.00,1997-05-16,33,BSBEV,3,6,15,4
780,10539,20.00,6,0.00,1997-05-16,49,BSBEV,3,6,23,3
781,10540,10.00,60,0.00,1997-05-19,3,QUICK,3,3,1,2
782,10540,31.23,40,0.00,1997-05-19,26,QUICK,3,3,11,3
783,10540,263.50,30,0.00,1997-05-19,38,QUICK,3,3,18,1
784,10540,12.50,35,0.00,1997-05-19,68,QUICK,3,3,8,3
785,10541,4.50,35,0.10,1997-05-19,24,HANAR,1,2,10,1
786,10541,263.50,4,0.10,1997-05-19,38,HANAR,1,2,18,1
787,10541,21.05,36,0.10,1997-05-19,65,HANAR,1,2,2,2
788,10541,21.50,9,0.10,1997-05-19,71,HANAR,1,2,15,4
789,10542,21.00,15,0.05,1997-05-20,11,KOENE,3,1,5,4
790,10542,7.45,24,0.05,1997-05-20,54,KOENE,3,1,25,6
791,10543,38.00,30,0.15,1997-05-21,12,LILAS,2,8,5,4
792,10543,9.00,70,0.15,1997-05-21,23,LILAS,2,8,9,5
793,10544,45.60,7,0.00,1997-05-21,28,LONEP,1,4,12,7
794,10544,14.00,7,0.00,1997-05-21,67,LONEP,1,4,16,1
795,10545,21.00,10,0.00,1997-05-22,11,LAZYK,2,8,5,4
796,10546,30.00,10,0.00,1997-05-23,7,VICTE,3,1,3,7
797,10546,18.00,30,0.00,1997-05-23,35,VICTE,3,1,16,1
798,10546,49.30,40,0.00,1997-05-23,62,VICTE,3,1,29,3
799,10547,32.00,24,0.15,1997-05-23,32,SEVES,2,3,14,4
800,10547,19.00,60,0.00,1997-05-23,36,SEVES,2,3,17,8
801,10548,14.00,10,0.25,1997-05-26,34,TOMSP,2,3,16,1
802,10548,9.65,14,0.00,1997-05-26,41,TOMSP,2,3,19,8
803,10549,12.50,55,0.15,1997-05-27,31,QUICK,1,5,14,4
804,10549,9.50,100,0.15,1997-05-27,45,QUICK,1,5,21,8
805,10549,53.00,48,0.15,1997-05-27,51,QUICK,1,5,24,7
806,10550,39.00,8,0.10,1997-05-28,17,GODOS,3,7,7,6
807,10550,9.20,10,0.00,1997-05-28,19,GODOS,3,7,8,3
808,10550,10.00,6,0.10,1997-05-28,21,GODOS,3,7,8,3
809,10550,28.50,10,0.10,1997-05-28,61,GODOS,3,7,29,2
810,10551,17.45,40,0.15,1997-05-28,16,FURIB,3,4,7,3
811,10551,18.00,20,0.15,1997-05-28,35,FURIB,3,4,16,1
812,10551,19.45,40,0.00,1997-05-28,44,FURIB,3,4,20,2
813,10552,36.00,18,0.00,1997-05-29,69,HILAA,1,2,15,4
814,10552,7.75,30,0.00,1997-05-29,75,HILAA,1,2,12,1
815,10553,21.00,15,0.00,1997-05-30,11,WARTH,2,2,5,4
816,10553,17.45,14,0.00,1997-05-30,16,WARTH,2,2,7,3
817,10553,21.00,24,0.00,1997-05-30,22,WARTH,2,2,9,5
818,10553,12.50,30,0.00,1997-05-30,31,WARTH,2,2,14,4
819,10553,18.00,6,0.00,1997-05-30,35,WARTH,2,2,16,1
820,10554,17.45,30,0.05,1997-05-30,16,OTTIK,3,4,7,3
821,10554,9.00,20,0.05,1997-05-30,23,OTTIK,3,4,9,5
822,10554,49.30,20,0.05,1997-05-30,62,OTTIK,3,4,29,3
823,10554,13.00,10,0.05,1997-05-30,77,OTTIK,3,4,12,2
824,10555,23.25,30,0.20,1997-06-02,14,SAVEA,3,6,6,7
825,10555,9.20,35,0.20,1997-06-02,19,SAVEA,3,6,8,3
826,10555,4.50,18,0.20,1997-06-02,24,SAVEA,3,6,10,1
827,10555,53.00,20,0.20,1997-06-02,51,SAVEA,3,6,24,7
828,10555,38.00,40,0.20,1997-06-02,56,SAVEA,3,6,26,5
829,10556,34.80,24,0.00,1997-06-03,72,SIMOB,1,2,14,4
830,10557,33.25,30,0.00,1997-06-03,64,LEHMS,2,9,12,5
831,10557,7.75,20,0.00,1997-06-03,75,LEHMS,2,9,12,1
832,10558,9.50,25,0.00,1997-06-04,47,AROUT,2,1,22,3
833,10558,53.00,20,0.00,1997-06-04,51,AROUT,2,1,24,7
834,10558,7.00,30,0.00,1997-06-04,52,AROUT,2,1,24,5
835,10558,32.80,18,0.00,1997-06-04,53,AROUT,2,1,24,6
836,10558,15.00,3,0.00,1997-06-04,73,AROUT,2,1,17,8
837,10559,9.65,12,0.05,1997-06-05,41,BLONP,1,6,19,8
838,10559,24.00,18,0.05,1997-06-05,55,BLONP,1,6,25,6
839,10560,25.89,20,0.00,1997-06-06,30,FRANK,1,8,13,8
840,10560,49.30,15,0.25,1997-06-06,62,FRANK,1,8,29,3
841,10561,19.45,10,0.00,1997-06-06,44,FOLKO,2,2,20,2
842,10561,53.00,50,0.00,1997-06-06,51,FOLKO,2,2,24,7
843,10562,2.50,20,0.10,1997-06-09,33,REGGC,1,1,15,4
844,10562,49.30,10,0.10,1997-06-09,62,REGGC,1,1,29,3
845,10563,19.00,25,0.00,1997-06-10,36,RICAR,2,2,17,8
846,10563,7.00,70,0.00,1997-06-10,52,RICAR,2,2,24,5
847,10564,39.00,16,0.05,1997-06-10,17,RATTC,3,4,7,6
848,10564,12.50,6,0.05,1997-06-10,31,RATTC,3,4,14,4
849,10564,24.00,25,0.05,1997-06-10,55,RATTC,3,4,25,6
850,10565,4.50,25,0.10,1997-06-11,24,MEREP,2,8,10,1
851,10565,33.25,18,0.10,1997-06-11,64,MEREP,2,8,12,5
852,10566,21.00,35,0.15,1997-06-12,11,BLONP,1,9,5,4
853,10566,62.50,18,0.15,1997-06-12,18,BLONP,1,9,7,8
854,10566,18.00,10,0.00,1997-06-12,76,BLONP,1,9,23,1
855,10567,12.50,60,0.20,1997-06-12,31,HUNGO,1,1,14,4
856,10567,53.00,3,0.00,1997-06-12,51,HUNGO,1,1,24,7
857,10567,55.00,40,0.20,1997-06-12,59,HUNGO,1,1,28,4
858,10568,31.00,5,0.00,1997-06-13,10,GALED,3,3,4,8
859,10569,12.50,35,0.20,1997-06-16,31,RATTC,1,5,14,4
860,10569,18.00,30,0.00,1997-06-16,76,RATTC,1,5,23,1
861,10570,21.00,15,0.05,1997-06-17,11,MEREP,3,3,5,4
862,10570,38.00,60,0.05,1997-06-17,56,MEREP,3,3,26,5
863,10571,23.25,11,0.15,1997-06-17,14,ERNSH,3,8,6,7
864,10571,14.00,28,0.15,1997-06-17,42,ERNSH,3,8,20,5
865,10572,17.45,12,0.10,1997-06-18,16,BERGS,2,3,7,3
866,10572,32.00,10,0.10,1997-06-18,32,BERGS,2,3,14,4
867,10572,18.40,50,0.00,1997-06-18,40,BERGS,2,3,19,8
868,10572,7.75,15,0.10,1997-06-18,75,BERGS,2,3,12,1
869,10573,39.00,18,0.00,1997-06-19,17,ANTON,3,7,7,6
870,10573,14.00,40,0.00,1997-06-19,34,ANTON,3,7,16,1
871,10573,32.80,25,0.00,1997-06-19,53,ANTON,3,7,24,6
872,10574,2.50,14,0.00,1997-06-19,33,TRAIH,2,4,15,4
873,10574,18.40,2,0.00,1997-06-19,40,TRAIH,2,4,19,8
874,10574,49.30,10,0.00,1997-06-19,62,TRAIH,2,4,29,3
875,10574,33.25,6,0.00,1997-06-19,64,TRAIH,2,4,12,5
876,10575,55.00,12,0.00,1997-06-20,59,MORGK,1,5,28,4
877,10575,43.90,6,0.00,1997-06-20,63,MORGK,1,5,7,2
878,10575,34.80,30,0.00,1997-06-20,72,MORGK,1,5,14,4
879,10575,18.00,10,0.00,1997-06-20,76,MORGK,1,5,23,1
880,10576,18.00,10,0.00,1997-06-23,1,TORTU,3,3,1,1
881,10576,12.50,20,0.00,1997-06-23,31,TORTU,3,3,14,4
882,10576,19.45,21,0.00,1997-06-23,44,TORTU,3,3,20,2
883,10577,18.00,10,0.00,1997-06-23,39,TRAIH,2,9,18,1
884,10577,7.75,20,0.00,1997-06-23,75,TRAIH,2,9,12,1
885,10577,13.00,18,0.00,1997-06-23,77,TRAIH,2,9,12,2
886,10578,18.00,20,0.00,1997-06-24,35,BSBEV,3,4,16,1
887,10578,19.50,6,0.00,1997-06-24,57,BSBEV,3,4,26,5
888,10579,15.50,10,0.00,1997-06-25,15,LETSS,2,1,6,2
889,10579,7.75,21,0.00,1997-06-25,75,LETSS,2,1,12,1
890,10580,23.25,15,0.05,1997-06-26,14,OTTIK,3,4,6,7
891,10580,9.65,9,0.05,1997-06-26,41,OTTIK,3,4,19,8
892,10580,21.05,30,0.05,1997-06-26,65,OTTIK,3,4,2,2
893,10581,7.75,50,0.20,1997-06-26,75,FAMIA,1,3,12,1
894,10582,19.50,4,0.00,1997-06-27,57,BLAUS,2,3,26,5
895,10582,18.00,14,0.00,1997-06-27,76,BLAUS,2,3,23,1
896,10583,123.79,10,0.00,1997-06-30,29,WARTH,2,2,12,6
897,10583,34.00,24,0.15,1997-06-30,60,WARTH,2,2,28,4
898,10583,36.00,10,0.15,1997-06-30,69,WARTH,2,2,15,4
899,10584,12.50,50,0.05,1997-06-30,31,BLONP,1,4,14,4
900,10585,9.50,15,0.00,1997-07-01,47,WELLI,1,7,22,3
901,10586,7.00,4,0.15,1997-07-02,52,REGGC,1,9,24,5
902,10587,31.23,6,0.00,1997-07-02,26,QUEDE,1,1,11,3
903,10587,18.00,20,0.00,1997-07-02,35,QUEDE,1,1,16,1
904,10587,13.00,20,0.00,1997-07-02,77,QUEDE,1,1,12,2
905,10588,62.50,40,0.20,1997-07-03,18,QUICK,3,2,7,8
906,10588,14.00,100,0.20,1997-07-03,42,QUICK,3,2,20,5
907,10589,18.00,4,0.00,1997-07-04,35,GREAL,2,8,16,1
908,10590,18.00,20,0.00,1997-07-07,1,MEREP,3,4,1,1
909,10590,13.00,60,0.05,1997-07-07,77,MEREP,3,4,12,2
910,10591,10.00,14,0.00,1997-07-07,3,VAFFE,1,1,1,2
911,10591,30.00,10,0.00,1997-07-07,7,VAFFE,1,1,3,7
912,10591,7.45,50,0.00,1997-07-07,54,VAFFE,1,1,25,6
913,10592,15.50,25,0.05,1997-07-08,15,LEHMS,1,3,6,2
914,10592,31.23,5,0.05,1997-07-08,26,LEHMS,1,3,11,3
915,10593,81.00,21,0.20,1997-07-09,20,LEHMS,2,7,8,3
916,10593,36.00,20,0.20,1997-07-09,69,LEHMS,2,7,15,4
917,10593,18.00,4,0.20,1997-07-09,76,LEHMS,2,7,23,1
918,10594,7.00,24,0.00,1997-07-09,52,OLDWO,2,3,24,5
919,10594,13.25,30,0.00,1997-07-09,58,OLDWO,2,3,27,8
920,10595,18.00,30,0.25,1997-07-10,35,ERNSH,1,2,16,1
921,10595,28.50,120,0.25,1997-07-10,61,ERNSH,1,2,29,2
922,10595,36.00,65,0.25,1997-07-10,69,ERNSH,1,2,15,4
923,10596,38.00,5,0.20,1997-07-11,56,WHITC,1,8,26,5
924,10596,43.90,24,0.20,1997-07-11,63,WHITC,1,8,7,2
925,10596,7.75,30,0.20,1997-07-11,75,WHITC,1,8,12,1
926,10597,4.50,35,0.20,1997-07-11,24,PICCO,3,7,10,1
927,10597,19.50,20,0.00,1997-07-11,57,PICCO,3,7,26,5
928,10597,21.05,12,0.20,1997-07-11,65,PICCO,3,7,2,2
929,10598,43.90,50,0.00,1997-07-14,27,RATTC,3,1,11,3
930,10598,21.50,9,0.00,1997-07-14,71,RATTC,3,1,15,4
931,10599,49.30,10,0.00,1997-07-15,62,BSBEV,3,6,29,3
932,10600,7.45,4,0.00,1997-07-16,54,HUNGC,1,4,25,6
933,10600,15.00,30,0.00,1997-07-16,73,HUNGC,1,4,17,8
934,10601,6.00,60,0.00,1997-07-16,13,HILAA,1,7,6,8
935,10601,55.00,35,0.00,1997-07-16,59,HILAA,1,7,28,4
936,10602,13.00,5,0.25,1997-07-17,77,VAFFE,2,8,12,2
937,10603,21.00,48,0.00,1997-07-18,22,SAVEA,2,8,9,5
938,10603,20.00,25,0.05,1997-07-18,49,SAVEA,2,8,23,3
939,10604,12.75,6,0.10,1997-07-18,48,FURIB,1,1,22,3
940,10604,18.00,10,0.10,1997-07-18,76,FURIB,1,1,23,1
941,10605,17.45,30,0.05,1997-07-21,16,MEREP,2,1,7,3
942,10605,55.00,20,0.05,1997-07-21,59,MEREP,2,1,28,4
943,10605,34.00,70,0.05,1997-07-21,60,MEREP,2,1,28,4
944,10605,21.50,15,0.05,1997-07-21,71,MEREP,2,1,15,4
945,10606,22.00,20,0.20,1997-07-22,4,TRADH,3,4,2,2
946,10606,24.00,20,0.20,1997-07-22,55,TRADH,3,4,25,6
947,10606,49.30,10,0.20,1997-07-22,62,TRADH,3,4,29,3
948,10607,30.00,45,0.00,1997-07-22,7,SAVEA,1,5,3,7
949,10607,39.00,100,0.00,1997-07-22,17,SAVEA,1,5,7,6
950,10607,2.50,14,0.00,1997-07-22,33,SAVEA,1,5,15,4
951,10607,18.40,42,0.00,1997-07-22,40,SAVEA,1,5,19,8
952,10607,34.80,12,0.00,1997-07-22,72,SAVEA,1,5,14,4
953,10608,38.00,28,0.00,1997-07-23,56,TOMSP,2,4,26,5
954,10609,18.00,3,0.00,1997-07-24,1,DUMON,2,7,1,1
955,10609,31.00,10,0.00,1997-07-24,10,DUMON,2,7,4,8
956,10609,10.00,6,0.00,1997-07-24,21,DUMON,2,7,8,3
957,10610,19.00,21,0.25,1997-07-25,36,LAMAI,1,8,17,8
958,10611,18.00,6,0.00,1997-07-25,1,WOLZA,2,6,1,1
959,10611,19.00,10,0.00,1997-07-25,2,WOLZA,2,6,1,1
960,10611,34.00,15,0.00,1997-07-25,60,WOLZA,2,6,28,4
961,10612,31.00,70,0.00,1997-07-28,10,SAVEA,2,1,4,8
962,10612,19.00,55,0.00,1997-07-28,36,SAVEA,2,1,17,8
963,10612,20.00,18,0.00,1997-07-28,49,SAVEA,2,1,23,3
964,10612,34.00,40,0.00,1997-07-28,60,SAVEA,2,1,28,4
965,10612,18.00,80,0.00,1997-07-28,76,SAVEA,2,1,23,1
966,10613,6.00,8,0.10,1997-07-29,13,HILAA,2,4,6,8
967,10613,7.75,40,0.00,1997-07-29,75,HILAA,2,4,12,1
968,10614,21.00,14,0.00,1997-07-29,11,BLAUS,3,8,5,4
969,10614,10.00,8,0.00,1997-07-29,21,BLAUS,3,8,8,3
970,10614,18.00,5,0.00,1997-07-29,39,BLAUS,3,8,18,1
971,10615,24.00,5,0.00,1997-07-30,55,WILMK,3,2,25,6
972,10616,263.50,15,0.05,1997-07-31,38,GREAL,2,1,18,1
973,10616,38.00,14,0.00,1997-07-31,56,GREAL,2,1,26,5
974,10616,15.00,15,0.05,1997-07-31,70,GREAL,2,1,7,1
975,10616,21.50,15,0.05,1997-07-31,71,GREAL,2,1,15,4
976,10617,55.00,30,0.15,1997-07-31,59,GREAL,2,4,28,4
977,10618,25.00,70,0.00,1997-08-01,6,MEREP,1,1,3,2
978,10618,38.00,20,0.00,1997-08-01,56,MEREP,1,1,26,5
979,10618,12.50,15,0.00,1997-08-01,68,MEREP,1,1,8,3
980,10619,10.00,42,0.00,1997-08-04,21,MEREP,3,3,8,3
981,10619,21.00,40,0.00,1997-08-04,22,MEREP,3,3,9,5
982,10620,4.50,5,0.00,1997-08-05,24,LAUGB,3,2,10,1
983,10620,7.00,5,0.00,1997-08-05,52,LAUGB,3,2,24,5
984,10621,9.20,5,0.00,1997-08-05,19,ISLAT,2,4,8,3
985,10621,9.00,10,0.00,1997-08-05,23,ISLAT,2,4,9,5
986,10621,15.00,20,0.00,1997-08-05,70,ISLAT,2,4,7,1
987,10621,21.50,15,0.00,1997-08-05,71,ISLAT,2,4,15,4
988,10622,19.00,20,0.00,1997-08-06,2,RICAR,3,4,1,1
989,10622,12.50,18,0.20,1997-08-06,68,RICAR,3,4,8,3
990,10623,23.25,21,0.00,1997-08-07,14,FRANK,2,8,6,7
991,10623,9.20,15,0.10,1997-08-07,19,FRANK,2,8,8,3
992,10623,10.00,25,0.10,1997-08-07,21,FRANK,2,8,8,3
993,10623,4.50,3,0.00,1997-08-07,24,FRANK,2,8,10,1
994,10623,18.00,30,0.10,1997-08-07,35,FRANK,2,8,16,1
995,10624,45.60,10,0.00,1997-08-07,28,THECR,2,4,12,7
996,10624,123.79,6,0.00,1997-08-07,29,THECR,2,4,12,6
997,10624,19.45,10,0.00,1997-08-07,44,THECR,2,4,20,2
998,10625,23.25,3,0.00,1997-08-08,14,ANATR,1,3,6,7
999,10625,14.00,5,0.00,1997-08-08,42,ANATR,1,3,20,5
1000,10625,34.00,10,0.00,1997-08-08,60,ANATR,1,3,28,4
1001,10626,32.80,12,0.00,1997-08-11,53,BERGS,2,1,24,6
1002,10626,34.00,20,0.00,1997-08-11,60,BERGS,2,1,28,4
1003,10626,21.50,20,0.00,1997-08-11,71,BERGS,2,1,15,4
1004,10627,49.30,15,0.00,1997-08-11,62,SAVEA,3,8,29,3
1005,10627,15.00,35,0.15,1997-08-11,73,SAVEA,3,8,17,8
1006,10628,18.00,25,0.00,1997-08-12,1,BLONP,3,4,1,1
1007,10629,123.79,20,0.00,1997-08-12,29,GODOS,3,4,12,6
1008,10629,33.25,9,0.00,1997-08-12,64,GODOS,3,4,12,5
1009,10630,24.00,12,0.05,1997-08-13,55,KOENE,2,1,25,6
1010,10630,18.00,35,0.00,1997-08-13,76,KOENE,2,1,23,1
1011,10631,7.75,8,0.10,1997-08-14,75,LAMAI,1,8,12,1
1012,10632,19.00,30,0.05,1997-08-14,2,WANDK,1,8,1,1
1013,10632,2.50,20,0.05,1997-08-14,33,WANDK,1,8,15,4
1014,10633,38.00,36,0.15,1997-08-15,12,ERNSH,3,7,5,4
1015,10633,6.00,13,0.15,1997-08-15,13,ERNSH,3,7,6,8
1016,10633,31.23,35,0.15,1997-08-15,26,ERNSH,3,7,11,3
1017,10633,49.30,80,0.15,1997-08-15,62,ERNSH,3,7,29,3
1018,10634,30.00,35,0.00,1997-08-15,7,FOLIG,3,4,3,7
1019,10634,62.50,50,0.00,1997-08-15,18,FOLIG,3,4,7,8
1020,10634,53.00,15,0.00,1997-08-15,51,FOLIG,3,4,24,7
1021,10634,7.75,2,0.00,1997-08-15,75,FOLIG,3,4,12,1
1022,10635,22.00,10,0.10,1997-08-18,4,MAGAA,3,8,2,2
1023,10635,21.35,15,0.10,1997-08-18,5,MAGAA,3,8,2,2
1024,10635,21.00,40,0.00,1997-08-18,22,MAGAA,3,8,9,5
1025,10636,22.00,25,0.00,1997-08-19,4,WARTH,1,4,2,2
1026,10636,13.25,6,0.00,1997-08-19,58,WARTH,1,4,27,8
1027,10637,21.00,10,0.00,1997-08-19,11,QUEEN,1,6,5,4
1028,10637,16.25,25,0.05,1997-08-19,50,QUEEN,1,6,23,3
1029,10637,38.00,60,0.05,1997-08-19,56,QUEEN,1,6,26,5
1030,10638,9.50,20,0.00,1997-08-20,45,LINOD,1,3,21,8
1031,10638,21.05,21,0.00,1997-08-20,65,LINOD,1,3,2,2
1032,10638,34.80,60,0.00,1997-08-20,72,LINOD,1,3,14,4
1033,10639,62.50,8,0.00,1997-08-20,18,SANTG,3,7,7,8
1034,10640,36.00,20,0.25,1997-08-21,69,WANDK,1,4,15,4
1035,10640,15.00,15,0.25,1997-08-21,70,WANDK,1,4,7,1
1036,10641,19.00,50,0.00,1997-08-22,2,HILAA,2,4,1,1
1037,10641,18.40,60,0.00,1997-08-22,40,HILAA,2,4,19,8
1038,10642,10.00,30,0.20,1997-08-22,21,SIMOB,3,7,8,3
1039,10642,28.50,20,0.20,1997-08-22,61,SIMOB,3,7,29,2
1040,10643,45.60,15,0.25,1997-08-25,28,ALFKI,1,6,12,7
1041,10643,18.00,21,0.25,1997-08-25,39,ALFKI,1,6,18,1
1042,10643,12.00,2,0.25,1997-08-25,46,ALFKI,1,6,21,8
1043,10644,62.50,4,0.10,1997-08-25,18,WELLI,2,3,7,8
1044,10644,46.00,20,0.00,1997-08-25,43,WELLI,2,3,20,1
1045,10644,12.00,21,0.10,1997-08-25,46,WELLI,2,3,21,8
1046,10645,62.50,20,0.00,1997-08-26,18,HANAR,1,4,7,8
1047,10645,19.00,15,0.00,1997-08-26,36,HANAR,1,4,17,8
1048,10646,18.00,15,0.25,1997-08-27,1,HUNGO,3,9,1,1
1049,10646,31.00,18,0.25,1997-08-27,10,HUNGO,3,9,4,8
1050,10646,21.50,30,0.25,1997-08-27,71,HUNGO,3,9,15,4
1051,10646,13.00,35,0.25,1997-08-27,77,HUNGO,3,9,12,2
1052,10647,9.20,30,0.00,1997-08-27,19,QUEDE,2,4,8,3
1053,10647,18.00,20,0.00,1997-08-27,39,QUEDE,2,4,18,1
1054,10648,21.00,15,0.00,1997-08-28,22,RICAR,2,5,9,5
1055,10648,4.50,15,0.15,1997-08-28,24,RICAR,2,5,10,1
1056,10649,45.60,20,0.00,1997-08-28,28,MAISD,3,5,12,7
1057,10649,34.80,15,0.00,1997-08-28,72,MAISD,3,5,14,4
1058,10650,25.89,30,0.00,1997-08-29,30,FAMIA,3,5,13,8
1059,10650,32.80,25,0.05,1997-08-29,53,FAMIA,3,5,24,6
1060,10650,7.45,30,0.00,1997-08-29,54,FAMIA,3,5,25,6
1061,10651,9.20,12,0.25,1997-09-01,19,WANDK,2,8,8,3
1062,10651,21.00,20,0.25,1997-09-01,22,WANDK,2,8,9,5
1063,10652,25.89,2,0.25,1997-09-01,30,GOURL,2,4,13,8
1064,10652,14.00,20,0.00,1997-09-01,42,GOURL,2,4,20,5
1065,10653,17.45,30,0.10,1997-09-02,16,FRANK,1,1,7,3
1066,10653,34.00,20,0.10,1997-09-02,60,FRANK,1,1,28,4
1067,10654,22.00,12,0.10,1997-09-02,4,BERGS,1,5,2,2
1068,10654,18.00,20,0.10,1997-09-02,39,BERGS,1,5,18,1
1069,10654,7.45,6,0.10,1997-09-02,54,BERGS,1,5,25,6
1070,10655,9.65,20,0.20,1997-09-03,41,REGGC,2,1,19,8
1071,10656,23.25,3,0.10,1997-09-04,14,GREAL,1,6,6,7
1072,10656,19.45,28,0.10,1997-09-04,44,GREAL,1,6,20,2
1073,10656,9.50,6,0.10,1997-09-04,47,GREAL,1,6,22,3
1074,10657,15.50,50,0.00,1997-09-04,15,SAVEA,2,2,6,2
1075,10657,9.65,24,0.00,1997-09-04,41,SAVEA,2,2,19,8
1076,10657,12.00,45,0.00,1997-09-04,46,SAVEA,2,2,21,8
1077,10657,9.50,10,0.00,1997-09-04,47,SAVEA,2,2,22,3
1078,10657,38.00,45,0.00,1997-09-04,56,SAVEA,2,2,26,5
1079,10657,34.00,30,0.00,1997-09-04,60,SAVEA,2,2,28,4
1080,10658,10.00,60,0.00,1997-09-05,21,QUICK,1,4,8,3
1081,10658,18.40,70,0.05,1997-09-05,40,QUICK,1,4,19,8
1082,10658,34.00,55,0.05,1997-09-05,60,QUICK,1,4,28,4
1083,10658,13.00,70,0.05,1997-09-05,77,QUICK,1,4,12,2
1084,10659,12.50,20,0.05,1997-09-05,31,QUEEN,2,7,14,4
1085,10659,18.40,24,0.05,1997-09-05,40,QUEEN,2,7,19,8
1086,10659,15.00,40,0.05,1997-09-05,70,QUEEN,2,7,7,1
1087,10660,81.00,21,0.00,1997-09-08,20,HUNGC,1,8,8,3
1088,10661,18.00,3,0.20,1997-09-09,39,HUNGO,3,7,18,1
1089,10661,13.25,49,0.20,1997-09-09,58,HUNGO,3,7,27,8
1090,10662,12.50,10,0.00,1997-09-09,68,LONEP,2,3,8,3
1091,10663,18.40,30,0.05,1997-09-10,40,BONAP,2,2,19,8
1092,10663,14.00,30,0.05,1997-09-10,42,BONAP,2,2,20,5
1093,10663,53.00,20,0.05,1997-09-10,51,BONAP,2,2,24,7
1094,10664,31.00,24,0.15,1997-09-10,10,FURIB,3,1,4,8
1095,10664,38.00,12,0.15,1997-09-10,56,FURIB,3,1,26,5
1096,10664,21.05,15,0.15,1997-09-10,65,FURIB,3,1,2,2
1097,10665,53.00,20,0.00,1997-09-11,51,LONEP,2,1,24,7
1098,10665,55.00,1,0.00,1997-09-11,59,LONEP,2,1,28,4
1099,10665,18.00,10,0.00,1997-09-11,76,LONEP,2,1,23,1
1100,10666,123.79,36,0.00,1997-09-12,29,RICSU,2,7,12,6
1101,10666,21.05,10,0.00,1997-09-12,65,RICSU,2,7,2,2
1102,10667,36.00,45,0.20,1997-09-12,69,ERNSH,1,7,15,4
1103,10667,21.50,14,0.20,1997-09-12,71,ERNSH,1,7,15,4
1104,10668,12.50,8,0.10,1997-09-15,31,WANDK,2,1,14,4
1105,10668,24.00,4,0.10,1997-09-15,55,WANDK,2,1,25,6
1106,10668,33.25,15,0.10,1997-09-15,64,WANDK,2,1,12,5
1107,10669,19.00,30,0.00,1997-09-15,36,SIMOB,1,2,17,8
1108,10670,9.00,32,0.00,1997-09-16,23,FRANK,1,4,9,5
1109,10670,12.00,60,0.00,1997-09-16,46,FRANK,1,4,21,8
1110,10670,14.00,25,0.00,1997-09-16,67,FRANK,1,4,16,1
1111,10670,15.00,50,0.00,1997-09-16,73,FRANK,1,4,17,8
1112,10670,7.75,25,0.00,1997-09-16,75,FRANK,1,4,12,1
